,0,1,2,3,4,5,6,7,8,9,10,11
223,8841,"Now, I know what you’re thinking",Phoebe,0,0,886,14,4,17,"00:13:56,210","00:13:57,961",886_14_train
224,8769,We're switching rooms again.,Monica,6,2,875,4,5,5,"0:07:48,968","0:07:50,180",875_4_train
225,2595,Thanks!,Joey,4,1,261,2,5,10,"0:06:38,952","0:06:39,258",261_2_test
226,5628,"All right honey, we'd better go if we wanna catch that movie.",Rachel,0,0,568,1,5,14,"00:09:12,343","00:09:14,761",568_1_train
227,6103,Yes!!  Oh.,Phoebe,1,1,613,8,7,3,"00:18:54,758","00:19:00,429",613_8_train
228,5574,"Come on, they're close.",Joey,0,0,561,6,1,5,"0:18:17,513","0:18:18,605",561_6_train
229,4241,You have no idea.,Ross,4,1,434,7,8,5,"00:20:07,623","00:20:09,123",434_7_train
230,4027,"Yeah, she’s fired.",Ross,0,0,411,4,6,15,"00:20:01,158","00:20:02,575",411_4_train
231,2841,Dear Lord.,Joey,1,2,285,9,9,1,"00:08:41,354","00:08:43,522",285_9_train
232,2651,Go for it.,Phoebe,0,0,263,2,7,18,"00:04:07,664","00:04:11,291",263_2_train
233,2363,"I’m going to keep dating him Mother, and there’s nothing you can do about it!",Dina,6,2,240,0,7,15,"00:04:38,069","00:04:40,487",240_0_test
234,2741,You lost the ring!,Chandler,4,1,274,5,4,22,"0:10:21,871","0:10:23,013",274_5_train
235,2490,"Ross! Excuse me, pardon me, excuse me....",Rachel,1,1,243,1,1,24,"00:11:59,260","00:12:03,179",243_1_train
236,2255,"It’s uh, right through there.",Joey,0,0,229,8,6,16,"00:03:13,067","00:03:17,237",229_8_test
237,712,What are you guys doing later?,Ross,0,0,68,1,6,21,"00:02:19,222","00:02:20,973",68_1_dev
238,190,"Yeah, we're better off without them.",Ross,6,2,16,16,7,5,"00:21:01,093","00:21:04,470",16_16_dev
239,431,"Run! Run you crazy, rich freak!",Chandler,2,2,37,1,3,24,"00:22:03,488","00:22:06,157",37_1_dev
240,860,"Oh, hi Max! Hey, do you know everybody?",Phoebe,0,0,80,0,1,10,"00:12:02,471","00:12:04,639",80_0_dev
241,2710,The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon.,Emily,0,0,272,1,4,23,"00:05:10,101","00:05:13,395",272_1_test
242,2549,You know it?,Chandler,1,2,257,1,2,6,"00:11:34,610","00:11:35,860",257_1_test
243,7102,Oh my god.,Joey,1,2,703,4,1,5,"0:13:47,045","0:13:47,890",703_4_train
244,4232,"Yeah. She’s putting her down now, that’s her.",Ross,0,0,433,0,8,24,"00:17:14,563","00:17:16,899",433_0_train
245,1764,Nope.,Policeman,0,0,179,5,7,22,"0:13:38,949","0:13:39,619",179_5_train
246,2086,Thanks a lot.,Ross,6,2,206,15,1,23,"0:08:45,107","0:08:45,983",206_15_train
247,3457,"Yeah, I-I-I'm down with that.",Joey,4,1,344,7,5,17,"00:02:36,489","00:02:38,490",344_7_train
248,684,"Joey, this is the awkward part.",The Casting Director,4,1,71,4,7,19,"0:20:26,183","0:20:28,285",71_4_test
249,3967,"So you win, okay?",Chandler,6,2,405,2,5,11,"0:21:42,926","0:21:44,388",405_2_train
250,7648,Rachel?!,Monica,1,2,769,2,1,1,"00:03:34,214","00:03:35,297",769_2_train
251,3530,Tramp?!,Mona,1,2,351,14,8,8,"0:12:13,405","0:12:13,615",351_14_train
252,504,"Oh you know uh Kash, really liked you the other day. He said he thought you were charming.",Joey,0,0,51,2,8,5,"00:06:32,600","00:06:37,437",51_2_test
253,8856,"Let me get this straight man, you attacked your ex-wife?!",The Instructor,6,2,887,6,6,17,"00:19:42,472","00:19:44,849",887_6_train
254,7183,"Well, fine.",Ross,6,2,716,2,7,7,"0:10:40,222","0:10:41,154",716_2_train
255,8219,There he is!,Chandler,4,1,826,0,3,22,"0:05:49,265","0:05:50,187",826_0_train
256,286,Please!,Ross,6,2,28,0,4,15,"0:19:16,989","0:19:19,201",28_0_train
257,5101,I can see it from right here. It’ll cost you one husband.,Chandler,4,1,516,4,8,10,"00:17:18,328","00:17:22,832",516_4_train
258,6573,Uh-huh.,Monica,5,2,654,1,6,17,"00:20:07,915","00:20:09,165",654_1_train
259,9702,I made a promise that--Oh hey!,Ross,1,2,964,4,5,5,"00:06:53,496","00:06:55,747",964_4_train
260,6068,"Look, I took it too far!",Ross,4,1,610,7,9,23,"00:31:06,823","00:31:08,740",610_7_train
261,9685,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,Chandler,5,2,963,9,3,19,"00:13:00,738","00:13:07,243",963_9_train
262,2407,You don't even know me...,Monica,6,2,237,5,3,12,"0:16:40,851","0:16:41,003",237_5_train
263,3566,Went down to the docks. Bet ya didn't know you could get it wholesale.,Monica,0,0,356,2,3,3,"00:01:19,496","00:01:24,917",356_2_train
264,2674,Hi.,Monica,0,0,268,5,9,22,"0:03:14,504","0:03:14,714",268_5_test
265,1316,"Come on, pick up, pick up!",Chandler,2,2,133,0,6,19,"00:13:42,446","00:13:44,197",133_0_train
266,6376,"Uh actually, I sent the flowers before the actual date. So technically,",Ross,6,2,637,1,7,17,"00:14:14,478","00:14:19,482",637_1_train
267,4138,Where have you been?,Chandler,0,0,423,8,1,23,"0:12:01,220","0:12:02,072",423_8_train
268,1997,Hey!,Ross,4,1,199,15,4,20,"00:19:04,977","00:19:06,018",199_15_test
269,9404,"Hello, Jennifer?",Joey,0,0,938,6,3,20,"00:22:23,925","00:22:25,676",938_6_train
270,21,What are you talkin’ about? I never left you! You’ve always been my agent!,Joey,1,2,2,2,6,4,"00:09:08,548","00:09:13,476",2_2_dev
271,392,Great. He’s doing great. Don’t you worry about Chandler.,Ross,0,0,39,11,7,24,"00:11:49,917","00:11:54,921",39_11_test
272,255,I just wanna clarify this: are you outing Mr. Peanut?,Ross,0,0,21,3,1,20,"00:21:38,964","00:21:43,092",21_3_dev
273,5470,Hey! How’s it goin’?,Monica,0,0,550,0,1,18,"00:15:39,063","00:15:41,648",550_0_train
274,2109,"Y’know you, really didn’t have to take me to the airport.",Chandler,0,0,212,0,4,15,"00:14:03,259","00:14:06,678",212_0_test
275,9446,Your a poet and don't know it.,Monica,0,0,941,8,3,12,"00:06:11,329","00:06:13,080",941_8_train
276,6287,"Oh, Hi, Ju——Hi, Jew!",Monica,0,0,629,10,2,2,"00:08:15,411","00:08:19,998",629_10_train
277,2214,"Oh, come on Monica, reliving past pain and getting depressed is what Thanksgiving is all about.",Chandler,0,0,219,9,5,8,"00:07:16,519","00:07:21,648",219_9_train
278,5979,What?,Pete,0,0,604,3,3,21,"00:07:24,193","00:07:25,527",604_3_train
279,3236,"No, there were two.",Chandler,0,0,320,15,6,16,"00:21:10,769","00:21:12,270",320_15_train
280,1642,Okay then.,Phoebe,0,0,167,16,5,9,"00:07:59,270","00:08:00,312",167_16_test
281,6804,Wow. What does,Ross,1,1,671,10,9,21,"0:16:42,126","0:16:43,348",671_10_train
282,825,"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",Rachel,1,1,80,2,9,19,"00:04:02,701","00:04:11,210",80_2_train
283,1348,"Oh it’s umm, it’s tofu cake. Do you want some?",Rachel,0,0,137,4,7,11,"00:11:21,222","00:11:25,558",137_4_test
284,1386,I can't do it.,Joey,3,2,140,13,5,10,"00:06:24,008","00:06:27,719",140_13_test
285,2716,Where’s Chandler?,Phoebe,0,0,273,0,3,14,"0:04:48,121","0:04:49,293",273_0_test
286,10325,Okay! Here we go. Pillow.,Joey,0,0,1024,9,6,3,"0:21:22,031","0:21:24,013",1024_9_train
287,2107,"Yeah but, Mischa is so interested in you, that Sergei and I haven’t been able to say two words to each other.",Phoebe,6,2,207,17,3,15,"00:15:42,566","00:15:50,990",207_17_train
288,10210,"Yes, please.",Phoebe,0,0,1016,13,3,17,"0:15:40,320","0:15:41,441",1016_13_train
289,344,"Y'know, last night was embarrassing for you too.",Ross,0,0,34,5,5,23,"00:14:43,132","00:14:46,259",34_5_train
290,6347,"No that’s not what I want. Uh, I’m glad you guys were bonding but I",Ross,0,0,634,4,7,16,"00:17:54,406","00:17:56,741",634_4_train
291,4666,Hey!,Phoebe,1,2,476,3,3,20,"00:19:19,575","00:19:21,033",476_3_train
292,717,I just found out that Elizabeth’s dad wants to meet me.,Ross,3,2,68,5,6,21,"00:02:28,064","00:02:30,774",68_5_dev
293,665,"What do you think you're gonna do, have sex with her right here    on my couch?",Ross,5,2,70,9,9,12,"00:16:23,565","00:16:27,735",70_9_test
294,7357,"No, we’re not!!",Ross,6,2,735,14,3,16,"0:09:31,070","0:09:31,952",735_14_train
295,1350,Huh? Uh,Joey,0,0,137,6,7,11,"0:11:30,250","0:11:31,109",137_6_test
296,7098,"He is so cute.  So, where did you guys grow up?",Monica,0,0,703,0,1,5,"00:13:36,649","00:13:44,364",703_0_train
297,9240,"Ooh, this is it!  Oh, that’s him! That’s him!",Phoebe,4,1,924,0,8,23,"00:16:06,036","00:16:11,125",924_0_train
298,7466,My agent would like to know why I didn't show up at the audition I didn't know I had today.,Joey,6,2,745,7,3,4,"00:02:14,175","00:02:17,886",745_7_train
299,1866,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",Rachel,3,2,185,5,1,24,"00:08:42,438","00:08:49,819",185_5_train
300,514,Yeah. What-what should I do?,Ross,2,2,49,4,6,18,"0:13:17,963","0:13:19,590",49_4_train
301,4563,It’s better to be over the hill  then buried under it.,Rachel,0,0,464,12,7,14,"00:11:32,191","00:11:37,696",464_12_train
302,9955,"I had to ask someone what it’s called when the, when the water makes those little bubbles.",Monica,0,0,991,10,8,21,"00:13:33,146","00:13:37,484",991_10_train
303,8767,They say he's only got half a tank left.,Hotel Clerk,0,0,875,2,5,5,"00:07:40,877","00:07:43,753",875_2_train
304,1151,"Doesn't matter, I'm never gonna get to meet her anyway.",Joey,3,2,119,4,5,17,"00:14:53,475","00:14:58,354",119_4_train
305,2928,"No, I’m gonna!!",Joey,6,2,295,5,7,11,"00:14:00,881","00:14:02,423",295_5_train
306,60,Oh shoot!,Phoebe,1,2,6,4,8,3,"0:03:26,247","0:03:27,415",6_4_dev
307,7137,Good-bye muscles!!,Chandler,4,1,706,10,5,13,"0:00:42,543","0:00:43,190",706_10_train
308,3578,Because the kids need new shoes.,Chandler,0,0,356,14,3,3,"00:02:00,703","00:02:02,746",356_14_train
309,819,Shhhh!,All,6,2,88,3,3,4,"0:00:13,513","0:00:14,685",88_3_test
310,653,Bing!,Doug,4,1,59,9,3,24,"00:21:17,109","00:21:20,695",59_9_train
311,6158,Probably?,Phoebe,0,0,617,2,7,10,"00:03:18,698","00:03:19,823",617_2_train
312,2188,I’ve been waiting for this for months!,Rachel,4,1,222,4,4,18,"0:05:48,765","0:05:49,907",222_4_test
313,3504,"Phoebe, what happened?",Ross,0,0,349,8,9,19,"00:02:10,548","00:02:14,135",349_8_train
314,9291,"No Mon,",Rachel,0,0,929,4,3,9,"00:00:19,436","00:00:24,648",929_4_train
315,3055,Both of us?,Joey,1,1,305,9,3,15,"00:03:11,983","00:03:13,358",305_9_train
316,10450,People will always wanna invest in movies!,Stanley,0,0,1036,13,5,22,"0:19:48,770","0:19:50,532",1036_13_train
317,7218,Sorry.,Joey,0,0,720,1,5,7,"00:09:20,059","00:09:21,810",720_1_train
318,9288,"Hey, it’s your Thanksgiving too, y'know, instead of watching football, you could help.",Phoebe,6,2,929,1,3,9,"00:00:06,840","00:00:11,301",929_1_train
319,8359,Hey!,Phoebe,4,1,840,0,1,12,"0:12:48,559","0:12:49,281",840_0_train
320,1492,"Barry, I'm sorry...",Rachel,3,2,152,9,1,1,"0:10:53,277","0:10:54,737",152_9_train
321,2580,It’s your joke.,Ross,0,0,259,14,6,12,"0:17:32,885","0:17:33,657",259_14_test
322,2450,"I didn't even think about that!  Aaargh,",Phoebe,6,2,241,8,9,22,"00:01:42,519","00:01:47,689",241_8_train
323,7049,Really?,Chandler,1,1,697,1,5,14,"00:14:40,254","00:14:41,296",697_1_train
324,10025,"Do you uh, do you talk about me?",Ross,0,0,999,1,1,9,"00:06:19,087","00:06:21,046",999_1_train
325,73,"Huh, what’s fish hooking...   Thanks man, that would have been really hard to describe. What is that taste?",Ross,0,0,7,7,3,24,"00:03:44,474","00:03:54,399",7_7_test
326,7418,But you haven't even heard the chorus!,Joey,0,0,739,16,5,24,"0:09:31,873","0:09:34,617",739_16_train
327,624,It’s Clint!,Chandler,6,2,65,9,4,18,"00:17:47,900","00:17:50,651",65_9_test
328,9826,What?,Ross,1,1,977,11,3,12,"00:21:38,588","00:21:40,047",977_11_train
329,9902,"Now, enough of us know that we can just tell them that we know!",Joey,0,0,986,15,5,14,"00:03:53,441","00:03:56,610",986_15_train
330,3581,"I needed a plan, a plan to get over my man.",Monica,6,2,356,17,3,3,"00:02:08,211","00:02:10,879",356_17_train
331,10373,"Fine. Okay, enjoy your concert.",Phoebe,5,2,1027,6,5,13,"00:06:41,192","00:06:45,570",1027_6_train
332,9713,Sorry. Sorry.,Rachel,3,2,964,15,5,5,"00:07:19,439","00:07:21,022",964_15_train
333,4565,"That’s funny, yeah!",Rachel,4,1,464,14,7,14,"0:11:43,755","0:11:43,920",464_14_train
334,1097,"Come on man, really how old?!",Joey,1,1,111,16,7,1,"00:09:01,290","00:09:02,874",111_16_train
335,9159,"Somebody wanna help me, tryin' to rip out my heart.  Uh, that's great.  Anybody seen a nipple?",Chandler,2,2,915,4,1,23,"00:15:54,787","00:16:02,210",915_4_train
336,3834,Hey! Where ‘ya headin’ in those pants? 1982?,Monica,4,1,388,0,3,5,"00:05:45,261","00:05:48,972",388_0_train
337,221,"Come on, come on.",Ross,0,0,19,0,1,23,"00:14:15,980","00:14:17,730",19_0_dev
338,9550,"We heard about your pants, I'm so sorry.",Monica,3,2,950,1,5,11,"00:17:59,620","00:18:02,538",950_1_train
339,5524,What?!,Ross,6,2,555,3,6,24,"00:19:06,103","00:19:07,186",555_3_train
340,596,Hey.,Phoebe,0,0,63,0,1,4,"0:15:53,160","0:15:54,752",63_0_test
341,5855,He obviously lost his mind.,Joey,6,2,592,10,5,12,"00:11:30,231","00:11:32,232",592_10_train
342,6320,I know.,Rachel,0,0,632,9,9,1,"00:14:53,642","00:14:57,729",632_9_train
343,9655,"Okay, then what happened?",Phoebe,0,0,961,0,5,12,"00:05:50,433","00:05:51,767",961_0_train
344,2552,You're not... gone?,Chandler,1,1,253,3,9,21,"0:17:42,061","0:17:43,811",253_3_train
345,7414,Huh?,Joey,6,2,739,12,5,24,"00:09:11,759","00:09:12,801",739_12_train
346,4904,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?",Rachel,4,1,501,1,7,5,"00:11:32,483","00:11:37,362",501_1_train
347,7858,"Knowing I'll never hold you in my arms again,    or touch your skin, or feel your lips, knowing I'll never make love to you?",Joey/Drake,3,2,792,16,9,19,"00:10:15,532","00:10:27,961",792_16_train
348,1854,You do that every year??,Rachel,1,2,184,15,9,20,"00:06:34,048","00:06:36,092",184_15_train
349,2549,My specimen is in the    room and I just want to thank whoever knocked on the door while I was in there.,Chandler,0,0,253,0,9,21,"00:17:29,256","00:17:35,720",253_0_train
350,622,Oh yeah!,Ross,4,1,58,11,4,13,"00:05:42,842","00:05:43,925",58_11_dev
351,210,This is so much better than the first time we went out.,Joey,4,1,20,7,7,7,"00:11:06,374","00:11:08,625",20_7_train
352,836,What surprise party?,Phoebe,1,1,81,7,1,7,"0:11:48,773","0:11:48,918",81_7_train
353,2353,"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?",Chandler,1,1,239,2,3,14,"00:04:02,116","00:04:08,872",239_2_test
354,350,"I put a roof over your head, and if that means nothing to you...  twenty dollars an hour.",Monica,6,2,29,9,1,15,"00:16:28,487","00:16:35,034",29_9_dev
355,5456,Ladies? Ross's speech is in 45 minutes.,Chandler,0,0,548,7,9,23,"00:27:52,253","00:27:56,590",548_7_train
356,443,"We could, or we can have sex in it.",Monica,4,1,39,1,8,24,"00:01:11,851","00:01:15,104",39_1_dev
357,8412,Joe.,Rachel,0,0,842,7,7,15,"0:06:37,230","0:06:40,612",842_7_train
358,1078,"Oh yeah, that's right!",Joey,6,2,113,7,5,21,"00:11:52,044","00:11:53,962",113_7_test
359,1713,Everything was delicious!,1st Customer,4,1,174,0,9,19,"0:05:55,731","0:05:57,443",174_0_train
360,8432,"No, y’know what?",Rachel,0,0,843,10,7,2,"0:13:10,831","0:13:12,843",843_10_train
361,9549,Oh my God!,Chandler,1,2,950,0,5,11,"00:17:56,283","00:17:58,326",950_0_train
362,10191,Sure.,Santos,0,0,1015,4,1,22,"0:19:57,321","0:19:58,031",1015_4_train
363,828,"Well, at the Christmas party him and Santa did some definitely    gay stuff!",Joey,0,0,80,5,9,19,"00:04:18,384","00:04:22,763",80_5_train
364,7660,"Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?",Chandler,6,2,770,11,5,5,"00:08:50,863","00:08:56,868",770_11_train
365,460,"""You wanna go over to Joey and Chandler’s?""",Joey,0,0,47,3,6,2,"0:13:48,327","0:13:49,662",47_3_test
366,971,"Well I’m sorry, I thought you said it was okay.",Phoebe,3,2,102,5,3,24,"00:09:10,049","00:09:13,009",102_5_test
367,986,"Wow! Oh my God, well if they’ve ripped off our table ours must be much more than one and fifty dollars!",Phoebe,6,2,92,9,6,11,"00:12:39,175","00:12:45,513",92_9_dev
368,6795,"No, no, my mouth    says the words, my brain is thinking monster trucks!",Joey,0,0,671,2,9,21,"00:16:08,175","00:16:12,303",671_2_train
369,1573,I?ve got some bad news.,Rachel,3,2,160,5,3,14,"0:05:37,295","0:05:38,922",160_5_train
370,6260,"Hey, somebody left their keys.",Joey,0,0,628,1,6,5,"0:01:43,937","0:01:44,081",628_1_train
371,4212,Yeah?,Phoebe,0,0,431,2,5,2,"0:14:22,904","0:14:23,438",431_2_train
372,6137,Like Joey's constant knuckle-cracking isn't annoying?,Chandler,6,2,615,9,1,3,"00:14:34,248","00:14:36,958",615_9_train
373,1191,"Well, just until we find an energy source to replace fuel.",Chandler,0,0,124,3,4,15,"00:20:14,129","00:20:19,508",124_3_test
374,2940,Fine!,Joey,6,2,295,17,7,11,"0:14:32,955","0:14:33,667",295_17_train
375,6632,"Which, by the way, is the real San Francisco treat.  I got her machine.",Chandler,0,0,658,12,1,20,"00:02:20,014","00:02:30,232",658_12_train
376,1153,I just don’t think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.,Monica,0,0,120,13,6,3,"00:04:51,749","00:04:57,963",120_13_test
377,7141,Dime.,Phoebe,0,0,707,3,5,10,"0:16:37,413","0:16:37,965",707_3_train
378,8476,"Oh, that is so sweet.",Ross,4,1,847,0,2,1,"00:08:50,571","00:08:53,448",847_0_train
379,8656,Huh?,Mr. Tribbiani,1,2,863,7,1,13,"00:11:05,206","00:11:06,456",863_7_train
380,95,"But you’re still moving in together, right? Because my ad came out today.",Joey,0,0,9,2,6,3,"00:05:26,367","00:05:29,786",9_2_dev
381,569,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",Chandler,0,0,54,4,1,4,"00:00:22,605","00:00:26,025",54_4_dev
382,9433,You didn’t leave lipstick marks on the phone.,Phoebe,0,0,940,4,3,6,"00:02:06,709","00:02:08,460",940_4_train
383,59,I know.,Rachel,0,0,4,12,3,11,"00:20:53,752","00:20:54,794",4_12_train
384,68,"And it’s not fake, it’s totally brutal.",Joey,0,0,7,2,3,24,"00:03:30,627","00:03:32,878",7_2_test
385,935,"When we exit should we walk, or run, or prance,    or stroll...",Ross,0,0,87,3,9,20,"00:08:52,937","00:08:58,567",87_3_dev
386,314,Why can’t you get a girlfriend your own age?,Paul,6,2,30,6,6,21,"00:04:41,281","00:04:43,282",30_6_train
387,8702,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you.",Chandler,5,2,869,9,3,12,"00:12:57,943","00:13:04,949",869_9_train
388,4014,"Ross, it's too hard.",Rachel,3,2,410,10,1,24,"00:19:39,344","00:19:41,220",410_10_train
389,6150,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",Rachel,6,2,615,22,1,3,"00:15:42,358","00:15:46,694",615_22_train
390,3636,So?,Rachel,0,0,361,12,3,5,"00:09:02,500","00:09:03,500",361_12_train
391,6693,You bet.  Maybe some other time?,Annabelle,0,0,662,5,2,2,"00:07:13,391","00:07:19,187",662_5_train
392,6977,Monica! I’m not gonna screw it up!,Rachel,6,2,686,5,7,23,"00:12:45,473","00:12:49,517",686_5_train
393,2694,"Oh great! What, you brought Joey?",Ross,4,1,270,2,5,16,"00:15:29,470","00:15:32,513",270_2_train
394,1111,"Y'know, if you're gonna work late, I could look in on him for you.",Chandler,0,0,113,7,1,10,"00:08:08,613","00:08:11,281",113_7_train
395,3841,I can’t live like this! What are we gonna do? What are we gonna do?,Monica,2,2,388,7,3,5,"00:06:16,000","00:06:18,710",388_7_train
