,0,1,2,3,4,5,6,7,8,9,10,11
224,1709,Really? I don’t,Joey,1,2,173,7,6,1,"0:11:05,206","0:11:06,041",173_7_train
225,8878,"Yeah? I can use that, trick hip, no cup, okay! Okay!",Ross,4,1,888,14,4,15,"00:16:54,805","00:16:58,057",888_14_train
226,3761,"Okay, well then how about a handshake?",Rachel,0,0,375,1,5,17,"00:17:54,406","00:17:57,200",375_1_train
227,9275,Oh my God! You’re pregnant!,Joey,1,1,926,17,6,2,"00:03:47,644","00:03:50,854",926_17_train
228,4048,Is he doing his shark attack bit yet?,Monica,0,0,413,3,5,17,"00:01:54,781","00:01:56,615",413_3_train
229,2069,Your son.,Susan,0,0,206,0,1,23,"00:08:02,023","00:08:03,398",206_0_train
230,10300,You got porn!,Joey,4,1,1022,17,7,2,"00:08:26,797","00:08:28,465",1022_17_train
231,1532,"What? Hey wait a minute! Phoebe, how do you even know who the father is?",Rachel,1,2,156,2,8,2,"00:13:57,169","00:14:01,172",156_2_train
232,4072,"Dude, you are sick.",Ross,5,2,415,9,5,22,"00:06:49,200","00:06:51,201",415_9_train
233,583,"Whoa, I'm sorry. Excuse me. We had this cart.",Rachel,6,2,59,2,1,5,"00:20:53,252","00:20:57,421",59_2_test
234,3474,We’re supposed to meet my parents in 15 minutes.,Monica,0,0,346,3,6,20,"00:09:09,715","00:09:12,133",346_3_train
235,6,"Now you’ll be heading a whole division, so you’ll have a lot of duties.",The Interviewer,0,0,0,5,8,21,"00:16:41,126","00:16:44,337",0_5_train
236,7055,"Yeah, it is! Naked Ross!!",All,1,2,697,7,5,14,"00:15:14,872","00:15:18,207",697_7_train
237,173,Ooh! Ah! Okay!,Joey,2,2,15,9,8,7,"0:21:12,479","0:21:13,247",15_9_dev
238,9944,Get off!,Chandler,6,2,990,19,1,13,"0:14:18,483","0:14:19,225",990_19_train
239,230,"So they're constantly, like, having to reassure each other that they're having a good time.",Phoebe,0,0,21,10,1,4,"00:02:20,682","00:02:24,726",21_10_train
240,3540,"Hey, Joey. So did you hear about the new guy?",Annabelle,0,0,353,1,2,2,"00:04:32,939","00:04:37,109",353_1_train
241,1092,"Well, it would be easier to move just right across the hall. Wait a minute, unless you’re thinking about Naked Wednesday’s.",Rachel,0,0,114,4,6,3,"00:20:41,573","00:20:49,830",114_4_test
242,2499,Remember I had to leave the room the other day when you had that roast chicken?,Rachel,0,0,249,0,8,9,"00:02:03,123","00:02:06,041",249_0_train
243,5745,"But, he told me over the phone.",Eric,1,2,578,6,3,6,"0:10:26,250","0:10:27,602",578_6_train
244,444,"Fair enough, now go get ready!",Monica,0,0,45,7,7,1,"00:10:32,048","00:10:34,000",45_7_test
245,1914,Why would the baby creep me out?,Chandler,6,2,192,4,6,21,"0:08:01,773","0:08:03,307",192_4_test
246,3442,"Choose, you jackass!",Joey,6,2,342,13,8,20,"0:08:05,765","0:08:08,702",342_13_train
247,6015,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",Chandler,6,2,607,2,1,3,"00:16:54,847","00:16:59,100",607_2_train
248,6787,"Y'know, when I'm with her, I am so much more than that.",Monica,4,1,670,10,1,21,"00:16:47,965","00:16:52,677",670_10_train
249,10068,"Ooh, absolutely!",Phoebe,4,1,1005,1,5,7,"00:14:45,926","00:14:47,927",1005_1_train
250,1517,Oh uh well tomorrow’s no good for her either.,Chandler,0,0,156,3,8,11,"00:10:51,692","00:10:54,235",156_3_test
251,42,"Well I uh, I skipped forth grade.",Ross,0,0,4,14,7,7,"00:15:59,500","00:16:03,544",4_14_dev
252,1860,"OH! And the year before that, when you set up that nighttime    tour of that button factory?",Rachel,6,2,184,21,9,20,"00:06:52,817","00:06:57,446",184_21_train
253,2583,I didn’t!,Rachel,4,1,260,1,5,11,"00:06:28,096","00:06:30,764",260_1_test
254,149,Am I too late?!,Alice,0,0,13,17,5,3,"00:17:08,777","00:17:11,779",13_17_dev
255,9629,What?,Danny,1,2,956,15,5,10,"0:18:37,032","0:18:37,834",956_15_train
256,5128,"Seriously, it's moving!",Rachel,1,2,520,4,7,8,"0:04:24,139","0:04:25,911",520_4_train
257,2447,"Which you're not, because you've totally hung up on him!",Rachel,6,2,241,5,9,22,"0:01:35,929","0:01:37,491",241_5_train
258,10271,My what?,Tag,1,1,1020,2,7,9,"00:04:09,249","00:04:12,042",1020_2_train
259,1180,"You don’t want to be guys, you’d be all hairy and wouldn’t live as long.",Chandler,5,2,121,4,4,14,"00:12:27,163","00:12:32,667",121_4_train
260,663,"No, actually I thought about it when, when we were going out.",Ross,0,0,63,13,8,18,"00:20:19,039","00:20:22,167",63_13_dev
261,4746,"I don't know, what were the names I just said?",Rachel,0,0,481,11,9,20,"00:02:22,672","00:02:25,341",481_11_train
262,10199,"I mean it’s pretty unbelievable y'know, I mean they just took off, took off without even looking back.",Ross,6,2,1016,2,3,17,"00:14:46,302","00:14:52,682",1016_2_train
263,1054,The universe said I was going to meet a nice guy and that’s what they gave me?,Phoebe,6,2,112,6,8,17,"00:17:51,904","00:17:54,864",112_6_test
264,1787,Weirdest thing. Did I hear——Mother of God it’s true!,Chandler,1,2,180,6,8,24,"00:02:40,565","00:02:45,987",180_6_train
265,1189,Haven’t you and I covered that topic?,Monica,0,0,122,5,3,18,"00:07:06,342","00:07:08,218",122_5_train
266,1298,Yeah?,Rachel,1,1,130,16,7,5,"0:06:57,132","0:06:57,925",130_16_train
267,558,No.,Joey,0,0,53,4,6,10,"00:20:07,456","00:20:08,873",53_4_dev
268,3031,What?,Robert,1,2,302,9,3,13,"00:17:32,634","00:17:34,135",302_9_train
269,2943,Yeah!,Phoebe,6,2,295,20,7,11,"0:14:34,602","0:14:35,853",295_20_train
270,1893,"Man,",Joey,0,0,189,9,4,23,"00:07:01,671","00:07:04,464",189_9_test
271,3800,And here we go,Chandler,0,0,383,0,8,14,"00:09:20,000","00:09:23,480",383_0_train
272,5973,Oh.,Phoebe,0,0,603,12,7,10,"0:21:04,513","0:21:05,705",603_12_train
273,3687,You win.,Chandler,6,2,367,0,6,6,"00:13:43,113","00:13:44,197",367_0_train
274,9731,"Oh my, oh my God!",Joey,1,1,967,0,8,14,"00:03:19,520","00:03:21,360",967_0_train
275,219,Okay.,Joey,0,0,20,16,7,7,"00:11:41,742","00:11:43,493",20_16_train
276,4930,Okay!,Monica,4,1,503,7,5,24,"0:12:12,732","0:12:13,483",503_7_train
277,4318,"Oh, it's perfect!",Joey,4,1,442,0,5,7,"00:14:04,677","00:14:07,387",442_0_train
278,2230,"Okay, Ben, I won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.",Monica,2,2,227,0,3,8,"00:12:07,935","00:12:17,277",227_0_test
279,7758,What?,Phoebe,1,2,780,5,3,3,"0:02:56,050","0:02:56,482",780_5_train
280,6929,"Well, since the fire was kinda my fault I guess  you should get to stay here.",Phoebe,3,2,680,5,6,18,"00:09:06,712","00:09:10,840",680_5_train
281,4989,"I mean, you've been dating this guy since like, what... his midterms?",Rachel,1,2,507,7,1,22,"00:05:43,426","00:05:47,346",507_7_train
282,1560,It’s like the end of an era!,Joey,3,2,160,11,6,2,"0:14:50,765","0:14:50,910",160_11_test
283,279,Oh down please.  I-I hate to be a ball buster can I just do it?,Phoebe,4,1,28,1,8,23,"0:12:30,699","0:12:33,472",28_1_test
284,1920,And how none of it matters when the people really love each other.,Phoebe,0,0,192,10,6,21,"00:08:18,873","00:08:22,667",192_10_test
285,9621,Are you close with them?,Danny,0,0,956,7,5,10,"0:18:11,465","0:18:12,857",956_7_train
286,539,Now it also says here that you lied about your sexual preference before marriage?,Judge,0,0,54,9,6,5,"00:11:02,078","00:11:07,624",54_9_test
287,99,Have you figured out what started the fire Mr. Fireman?,Chandler,0,0,9,17,6,18,"00:06:06,657","00:06:09,284",9_17_test
288,2575,You are both idiots.,Monica,5,2,259,9,6,12,"00:17:05,816","00:17:07,984",259_9_test
289,7556,"Y'know, I sensed that I should stop. So we're okay?",Chandler,0,0,757,8,5,3,"00:18:59,471","00:19:01,931",757_8_train
290,6465,It,Monica,0,0,645,12,8,20,"00:14:33,694","00:14:35,904",645_12_train
291,902,'Kay?,Chandler,0,0,96,16,1,6,"00:13:02,000","00:13:03,031",96_16_test
292,1302,Dr. Drake who?,Nurse,0,0,132,7,8,23,"0:14:34,403","0:14:37,970",132_7_test
293,9900,"Yes, but y'know what?",Joey,0,0,986,13,5,14,"0:03:50,188","0:03:51,910",986_13_train
294,1635,What do you think? You in the blue shirt.,The Teacher,0,0,167,10,5,9,"00:07:31,492","00:07:34,911",167_10_test
295,4804,Now I gotta be careful?,Joey,6,2,486,13,6,4,"0:06:51,298","0:06:53,292",486_13_train
296,8556,What?! Why?!,Phoebe,1,2,853,10,7,9,"00:15:15,539","00:15:17,707",853_10_train
297,2403,What?,Julio,1,2,237,1,3,12,"0:16:14,863","0:16:16,568",237_1_train
298,5392,"Rachel, I made you a cocoa.",Gunther,0,0,542,5,3,21,"00:00:15,306","00:00:17,057",542_5_train
299,456,"God, it’s gonna so weird like when I come home and you’re not here.",Joey,3,2,47,0,6,2,"00:13:39,985","00:13:43,488",47_0_test
300,5467,Sorry.,Receptionist,3,2,549,7,6,17,"00:07:35,955","00:07:38,248",549_7_train
301,2050,Alright. Let's talk reality for a second.,Joanne,0,0,204,2,1,4,"0:07:40,293","0:07:43,380",204_2_train
302,19,"Come on, Lydia, you can do it.",Joey,0,0,1,0,1,23,"0:10:44,769","0:10:46,146",1_0_test
303,5544,Really?! I-I thought you weren’t looking for something serious? I thought you were looking for some kind of a fling.,Chandler,1,1,558,3,4,10,"00:10:57,365","00:11:01,117",558_3_train
304,128,Yeah!,Phoebe,0,0,12,1,7,24,"0:11:58,179","0:12:00,071",12_1_dev
305,2529,Where exactly is your zoo?,Ross,0,0,252,0,1,21,"00:14:10,182","00:14:11,891",252_0_train
306,4946,Whoa—hey—wh-wh-what do you got there? What is that? Pie?,Joey,1,1,504,6,8,9,"00:21:28,620","00:21:32,707",504_6_train
307,3561,"Oh, he needed some time to grieve.",Phoebe,0,0,355,2,1,5,"0:22:26,149","0:22:28,143",355_2_train
308,4136,Would you stop?,Monica,6,2,423,6,1,23,"00:11:42,743","00:11:45,120",423_6_train
309,8785,Hey-hey.,Monica,0,0,878,1,7,16,"0:19:39,060","0:19:39,563",878_1_train
310,2203,"Yeah, when we’re in the audience he doesn’t talk to us, but he does wave.",Rachel,0,0,218,12,4,11,"00:12:57,067","00:13:00,069",218_12_train
311,7615,Totally!,Monica,4,1,764,0,2,3,"00:10:02,643","00:10:04,561",764_0_train
312,701,Hi! Hey!,All,4,1,67,1,6,19,"0:02:01,205","0:02:01,361",67_1_dev
313,2667,Bye.,Joey,0,0,267,10,3,12,"00:15:39,647","00:15:41,314",267_10_test
314,2885,"Hey, if you ever want to go out with Monica, you have my blessing.",Ross,0,0,288,19,6,13,"00:16:35,327","00:16:38,287",288_19_train
315,6893,This is Monica.,Phoebe,0,0,678,6,3,5,"0:04:22,804","0:04:23,936",678_6_train
316,1092,I did it anyway.,Joey,0,0,111,11,7,1,"0:10:01,104","0:10:03,938",111_11_train
317,896,What?,Monica,1,1,83,3,8,23,"00:10:42,838","00:10:43,881",83_3_dev
318,265,"Y'know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so...",Ross,6,2,25,8,3,21,"00:04:33,564","00:04:38,902",25_8_test
319,5543,Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,Rachel,4,1,558,2,4,10,"00:10:51,484","00:10:56,095",558_2_train
320,2480,Wow.,Alan,1,1,251,0,1,3,"00:21:16,441","00:21:17,858",251_0_test
321,7305,Smooth!,Chandler,0,0,728,9,4,7,"0:00:40,832","0:00:41,801",728_9_train
322,8165,They loved me!,Joey,4,1,820,14,7,19,"00:00:54,804","00:00:55,888",820_14_train
323,1949,"Well, I don't know what else to do.",Ross,3,2,196,3,5,4,"00:15:05,863","00:15:08,406",196_3_test
324,5845,"Okay, look, I-I know what you guys are going to say",Ross,0,0,592,0,5,12,"00:11:10,503","00:11:13,004",592_0_train
325,3522,"No! No sir umm, she means a lot to me. I mean, I care—I-I love Rachel.",Ross,2,2,351,6,8,8,"00:11:50,835","00:11:54,671",351_6_train
326,900,"Okay  If you guys have microphones in there too, I didn't mean",Phoebe,0,0,88,3,9,21,"00:20:59,800","00:21:04,637",88_3_train
327,7623,You did!,Rachel,6,2,766,5,6,12,"0:13:35,899","0:13:36,629",766_5_train
328,5217,We’re just gonna be friends.,Ross,0,0,526,20,3,5,"00:21:38,380","00:21:39,964",526_20_train
329,277,Yeah!,Ross,4,1,26,7,5,18,"00:10:17,824","00:10:18,743",26_7_train
330,756,"Yeah? Wow! Y’know, that this thing has speakers in the headrest!",Rachel,1,1,71,2,7,13,"00:13:19,715","00:13:23,218",71_2_dev
331,7016,"Oh! No, I-I think I just had a contraction.",Phoebe,1,2,690,7,4,22,"00:14:49,847","00:14:52,473",690_7_train
332,9454,What?,Ross,1,2,942,1,4,10,"00:19:59,823","00:20:01,282",942_1_train
333,925,Some guy!!,Joey,1,1,85,14,8,4,"00:19:07,437","00:19:09,689",85_14_dev
334,4290,Hey!,Phoebe,1,1,439,4,3,5,"0:13:22,764","0:13:25,226",439_4_train
335,196,"Look, honey, I have tried to make nice, it doesn’t work.",Ross,6,2,17,24,3,7,"00:14:38,294","00:14:41,546",17_24_test
336,2757,"What-what is it, what is it?",Joey,0,0,275,8,5,11,"00:15:20,085","00:15:21,252",275_8_train
337,777,"With a chick-chick here, and a chick-chick there.",Chandler,4,1,73,1,3,21,"00:08:07,904","00:08:10,155",73_1_train
338,8171,I know! My grandmother’s gonna see this!,Joey,4,1,820,20,7,19,"00:01:22,165","00:01:28,754",820_20_train
339,5263,"Wh-which is why I ah,  ahh,  okay.",Phoebe Sr,0,0,530,20,3,25,"00:20:04,620","00:20:14,629",530_20_train
340,9093,"I don’t know!   Yeah, I do.",Joey,4,1,908,12,7,12,"00:03:13,193","00:03:24,661",908_12_train
341,168,"Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag—Why is nobody writing these down?",Monica,0,0,16,7,4,10,"00:12:07,143","00:12:13,273",16_7_test
342,328,"Ohh, y'know I-I heard about what happened, that must have been just terrible for you, losing your mother that way.",Phoebe Sr,3,2,32,11,3,25,"00:06:42,568","00:06:49,241",32_11_test
343,974,That almost hit me in the face.,Rachel,6,2,97,3,3,9,"00:04:31,104","00:04:33,772",97_3_train
344,10158,"Well, it’s about time.",Rachel,6,2,1011,5,3,5,"0:14:00,089","0:14:01,721",1011_5_train
345,10418,"Yeah, they still wear underwear.",Chip,0,0,1032,11,4,2,"0:15:36,144","0:15:37,384",1032_11_train
346,869,January first,Max,0,0,80,9,1,10,"00:12:27,538","00:12:29,205",80_9_dev
347,1773,I won’t speed.,Rachel,0,0,179,12,7,22,"0:13:49,137","0:13:49,627",179_12_train
348,1138,But Ben is coming over tonight and he can’t see this.,Monica,2,2,119,5,8,12,"00:16:59,852","00:17:02,228",119_5_test
349,10229,"Okay, I admit it!",Phoebe,6,2,1017,9,5,6,"0:13:08,996","0:13:10,623",1017_9_train
350,10161,And who laminated it?,Monica,0,0,1011,8,3,5,"00:14:07,721","00:14:09,097",1011_8_train
351,8727,What do ya say? What do ya say?,Joey,0,0,871,7,4,18,"00:05:07,557","00:05:09,349",871_7_train
352,1550,"I mean, all I’m asking for is just a little emotion!",Monica,6,2,160,1,6,2,"00:14:28,701","00:14:31,035",160_1_test
353,7546,You really sure?,Richard,0,0,756,8,3,13,"00:12:13,941","00:12:15,942",756_8_train
354,140,Uh that’s an eighteenth century Indian artifact from Calcutta.,Ross,0,0,13,1,8,8,"00:10:41,098","00:10:50,899",13_1_train
355,8102,"Oh?my Gawd, I-I understand.",Janice,3,2,816,1,7,7,"00:20:49,039","00:20:55,711",816_1_train
356,9257,"Y’know when we move in together, can I get a gumball machine?",Chandler,0,0,926,0,6,2,"00:02:59,637","00:03:02,264",926_0_train
357,1549,Wanna peek?,Mr. Geller,0,0,158,2,9,1,"0:07:27,530","0:07:28,114",158_2_train
358,5198,"Um, but that’s okay, see we have an understanding, um, see we each have this list of five famous people,  so I’m allowed to sleep with you.",Ross,0,0,526,3,3,5,"00:20:20,427","00:20:28,351",526_3_train
359,9346,"Joey, do you work here?",Monica,1,2,933,16,6,12,"0:10:47,730","0:10:49,732",933_16_train
360,323,"Oh, okay. Well, so tell me everything about my parents. Everything.",Phoebe,0,0,32,6,3,25,"00:06:23,758","00:06:29,429",32_6_test
361,1034,What’s this?,Monica,1,1,97,8,3,20,"00:04:25,974","00:04:27,057",97_8_dev
362,6246,Hey!,Chandler,0,0,626,2,3,6,"0:11:03,663","0:11:03,971",626_2_train
363,7,I see.,Chandler,0,0,0,6,8,21,"00:16:48,800","00:16:51,886",0_6_train
364,10019,This is Chandler Bing! This is Chandler Bing!,Chandler,1,1,997,8,6,22,"00:13:29,850","00:13:32,602",997_8_train
365,5493,"Hey, what’d you guys do to get up on there?",Ross,4,1,553,6,6,10,"00:08:48,027","00:08:50,362",553_6_train
366,5400,They’re not true?,Rachel,2,2,544,1,4,16,"0:20:49,623","0:20:50,465",544_1_train
367,6120,We can help each other out!,Rachel,4,1,614,14,5,18,"0:15:08,032","0:15:09,334",614_14_train
368,1659,"Look, I don’t need to steal some stupid ring, all right?",The Stripper,6,2,168,16,4,22,"00:16:36,537","00:16:38,371",168_16_test
369,2337,"I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?",Joey,5,2,237,3,1,15,"00:07:18,187","00:07:24,818",237_3_test
370,1101,Jenny! That is so Jenny!,Chandler,4,1,105,4,8,4,"00:21:47,889","00:21:51,851",105_4_dev
371,8420,So you don’t know that’s,Phoebe,0,0,842,11,7,15,"00:06:44,028","00:06:46,363",842_11_train
372,5851,Hold on.,Joey,0,0,592,6,5,12,"0:11:23,809","0:11:24,715",592_6_train
373,9759,"Y’know, me and him do stuff all the time without you and you don’t get all upset.",Joey,0,0,971,0,6,23,"00:09:24,772","00:09:29,401",971_0_train
374,167,Yeah.,Joey,0,0,15,3,8,7,"00:21:02,511","00:21:04,887",15_3_dev
375,131,Oh my God! Why would you play hide and seek with someone you know is a flight risk?!,Phoebe,3,2,12,4,7,24,"00:12:08,060","00:12:13,481",12_4_dev
376,4508,"Almost! But first, we gotta start.",Dr. Miller,0,0,459,4,5,22,"0:07:18,774","0:07:21,242",459_4_train
377,499,"All right, gimme the baby.",Joey,0,0,47,8,2,6,"0:06:31,933","0:06:32,775",47_8_train
378,6208,Hey guys!,Ross,4,1,623,4,4,22,"0:12:11,564","0:12:12,274",623_4_train
379,379,You bet! What’s the part?,Joey,4,1,38,3,3,7,"00:13:31,060","00:13:33,000",38_3_test
380,4194,...And what did you bring?,Chandler,0,0,429,5,1,14,"00:03:44,307","00:03:46,225",429_5_train
381,1591,And you know what?,Ross,0,0,163,7,8,18,"00:21:37,159","00:21:39,619",163_7_test
382,1564,"Oh, I know...",Rachel,4,1,159,6,3,20,"00:09:51,090","00:09:52,674",159_6_train
383,4576,"Hello, Joey.",Monica,0,0,465,4,1,13,"00:22:32,768","00:22:33,893",465_4_train
384,3478,Shoot! We’re out of soda.,Monica,3,2,347,0,4,1,"00:04:32,188","00:04:34,273",347_0_train
385,2322,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",Chandler,0,0,229,4,1,7,"00:22:19,755","00:22:31,432",229_4_train
386,2635,"Oh my God, so do I!",Phoebe,1,1,261,0,4,1,"00:19:06,395","00:19:07,854",261_0_train
387,1117,It says here that there’s a place you can go to rent videos of all the museums!,Chandler,1,1,114,1,4,21,"00:21:33,667","00:21:37,128",114_1_train
388,9919,Dear Mary-Angela.,Ross,0,0,980,0,3,11,"00:12:40,426","00:12:42,135",980_0_train
389,8301,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?’",Rachel,0,0,834,3,6,12,"00:03:51,564","00:04:01,990",834_3_train
390,1290,How would you feel about taking out my assistant Tag? I’ll pay.,Rachel,0,0,130,8,7,5,"00:06:31,641","00:06:35,769",130_8_train
391,5428,Lot of things.,Joey,0,0,546,1,1,21,"00:05:13,271","00:05:15,272",546_1_train
392,7963,"Look honey, you don’t have to do this, okay?",Monica,1,2,803,2,8,6,"00:14:55,227","00:14:57,395",803_2_train
